Time	LOSdot	ZEM	NC	VC
1.09356,	0.00249146,	790.644,	39.8669,	3994.31
1.09376,	0.00249188,	790.744,	39.8737,	3994.3
1.09396,	0.00249231,	790.844,	39.8805,	3994.3
1.09416,	0.00249274,	790.944,	39.8873,	3994.3
1.09436,	0.00249317,	791.044,	39.8942,	3994.3
1.09456,	0.00249359,	791.144,	39.901,	3994.3
1.09476,	0.00249402,	791.244,	39.9078,	3994.29
1.09496,	0.00249445,	791.344,	39.9147,	3994.29
1.09516,	0.00249487,	791.443,	39.9215,	3994.29
1.09536,	0.0024953,	791.543,	39.9283,	3994.29
1.09556,	0.00249573,	791.643,	39.9352,	3994.28
1.09576,	0.00249615,	791.743,	39.942,	3994.28
1.09596,	0.00249658,	791.843,	39.9488,	3994.28
1.09616,	0.00249701,	791.943,	39.9557,	3994.28
1.09636,	0.00249743,	792.042,	39.9625,	3994.28
1.09656,	0.00249786,	792.142,	39.9693,	3994.27
1.09676,	0.00249829,	792.242,	39.9762,	3994.27
1.09696,	0.00249871,	792.342,	39.983,	3994.27
1.09716,	0.00249914,	792.441,	39.9898,	3994.27
1.09736,	0.00249957,	792.541,	39.9966,	3994.27
1.09756,	0.00249999,	792.641,	40.0035,	3994.26
1.09776,	0.00250042,	792.74,	40.0103,	3994.26
1.09796,	0.00250085,	792.84,	40.0171,	3994.26
1.09816,	0.00250127,	792.94,	40.0239,	3994.26
1.09836,	0.0025017,	793.039,	40.0308,	3994.26
1.09856,	0.00250213,	793.139,	40.0376,	3994.25
1.09876,	0.00250255,	793.238,	40.0444,	3994.25
1.09896,	0.00250298,	793.338,	40.0512,	3994.25
1.09916,	0.00250341,	793.438,	40.0581,	3994.25
1.09936,	0.00250383,	793.537,	40.0649,	3994.24
1.09956,	0.00250426,	793.637,	40.0717,	3994.24
1.09976,	0.00250469,	793.736,	40.0785,	3994.24
1.09996,	0.00250511,	793.835,	40.0854,	3994.24
1.10016,	0.00250554,	793.935,	40.0922,	3994.24
1.10036,	0.00250596,	794.034,	40.099,	3994.23
1.10056,	0.00250639,	794.134,	40.1058,	3994.23
1.10076,	0.00250682,	794.233,	40.1127,	3994.23
1.10096,	0.00250724,	794.333,	40.1195,	3994.23
1.10116,	0.00250767,	794.432,	40.1263,	3994.23
1.10136,	0.0025081,	794.531,	40.1331,	3994.22
1.10156,	0.00250852,	794.631,	40.14,	3994.22
1.10176,	0.00250895,	794.73,	40.1468,	3994.22
1.10196,	0.00250937,	794.829,	40.1536,	3994.22
1.10216,	0.0025098,	794.929,	40.1604,	3994.21
1.10236,	0.00251023,	795.028,	40.1672,	3994.21
1.10256,	0.00251065,	795.127,	40.1741,	3994.21
1.10276,	0.00251108,	795.226,	40.1809,	3994.21
1.10296,	0.00251151,	795.326,	40.1877,	3994.21
1.10316,	0.00251193,	795.425,	40.1945,	3994.2
1.10336,	0.00251236,	795.524,	40.2013,	3994.2
1.10356,	0.00251278,	795.623,	40.2082,	3994.2
1.10376,	0.00251321,	795.722,	40.215,	3994.2
1.10396,	0.00251364,	795.821,	40.2218,	3994.2
1.10416,	0.00251406,	795.92,	40.2286,	3994.19
1.10436,	0.00251449,	796.02,	40.2354,	3994.19
1.10456,	0.00251491,	796.119,	40.2423,	3994.19
1.10476,	0.00251534,	796.218,	40.2491,	3994.19
1.10496,	0.00251577,	796.317,	40.2559,	3994.19
1.10516,	0.00251619,	796.416,	40.2627,	3994.18
1.10536,	0.00251662,	796.515,	40.2695,	3994.18
1.10556,	0.00251704,	796.614,	40.2763,	3994.18
1.10576,	0.00251747,	796.713,	40.2832,	3994.18
1.10596,	0.0025179,	796.812,	40.29,	3994.17
1.10616,	0.00251832,	796.911,	40.2968,	3994.17
1.10636,	0.00251875,	797.01,	40.3036,	3994.17
1.10656,	0.00251917,	797.109,	40.3104,	3994.17
1.10676,	0.0025196,	797.208,	40.3172,	3994.17
1.10696,	0.00252003,	797.306,	40.324,	3994.16
1.10716,	0.00252045,	797.405,	40.3309,	3994.16
1.10736,	0.00252088,	797.504,	40.3377,	3994.16
1.10756,	0.0025213,	797.603,	40.3445,	3994.16
1.10776,	0.00252173,	797.702,	40.3513,	3994.16
1.10796,	0.00252215,	797.8,	40.3581,	3994.15
1.10816,	0.00252258,	797.899,	40.3649,	3994.15
1.10836,	0.00252301,	797.998,	40.3717,	3994.15
1.10856,	0.00252343,	798.097,	40.3786,	3994.15
1.10876,	0.00252386,	798.195,	40.3854,	3994.15
1.10896,	0.00252428,	798.294,	40.3922,	3994.14
1.10916,	0.00252471,	798.393,	40.399,	3994.14
1.10936,	0.00252513,	798.492,	40.4058,	3994.14
1.10956,	0.00252556,	798.59,	40.4126,	3994.14
1.10976,	0.00252599,	798.689,	40.4194,	3994.14
1.10996,	0.00252641,	798.787,	40.4262,	3994.13
1.11016,	0.00252684,	798.886,	40.433,	3994.13
1.11036,	0.00252726,	798.985,	40.4399,	3994.13
1.11056,	0.00252769,	799.083,	40.4467,	3994.13
1.11076,	0.00252811,	799.182,	40.4535,	3994.12
1.11096,	0.00252854,	799.28,	40.4603,	3994.12
1.11116,	0.00252896,	799.379,	40.4671,	3994.12
1.11136,	0.00252939,	799.477,	40.4739,	3994.12
1.11156,	0.00252981,	799.576,	40.4807,	3994.12
1.11176,	0.00253024,	799.674,	40.4875,	3994.11
1.11196,	0.00253067,	799.773,	40.4943,	3994.11
1.11216,	0.00253109,	799.871,	40.5011,	3994.11
1.11236,	0.00253152,	799.97,	40.5079,	3994.11
1.11256,	0.00253194,	800.068,	40.5147,	3994.1
1.11276,	0.00253237,	800.166,	40.5215,	3994.1
1.11296,	0.00253279,	800.265,	40.5283,	3994.1
1.11316,	0.00253322,	800.363,	40.5352,	3994.1
1.11336,	0.00253364,	800.461,	40.542,	3994.1
1.11356,	0.00253407,	800.56,	40.5488,	3994.09
1.11376,	0.00253449,	800.658,	40.5556,	3994.09
1.11396,	0.00253492,	800.756,	40.5624,	3994.09
1.11416,	0.00253534,	800.855,	40.5692,	3994.09
1.11436,	0.00253577,	800.953,	40.576,	3994.08
1.11456,	0.00253619,	801.051,	40.5828,	3994.08
1.11476,	0.00253662,	801.149,	40.5896,	3994.08
1.11496,	0.00253704,	801.247,	40.5964,	3994.08
1.11516,	0.00253747,	801.346,	40.6032,	3994.08
1.11536,	0.00253789,	801.444,	40.61,	3994.07
1.11556,	0.00253832,	801.542,	40.6168,	3994.07
1.11576,	0.00253874,	801.64,	40.6236,	3994.07
1.11596,	0.00253917,	801.738,	40.6304,	3994.07
1.11616,	0.00253959,	801.836,	40.6372,	3994.07
1.11636,	0.00254002,	801.934,	40.644,	3994.06
1.11656,	0.00254044,	802.032,	40.6508,	3994.06
1.11676,	0.00254087,	802.13,	40.6576,	3994.06
1.11696,	0.00254129,	802.229,	40.6644,	3994.06
1.11716,	0.00254172,	802.327,	40.6712,	3994.06
1.11736,	0.00254214,	802.425,	40.678,	3994.05
1.11756,	0.00254257,	802.523,	40.6848,	3994.05
1.11776,	0.00254299,	802.621,	40.6916,	3994.05
1.11796,	0.00254342,	802.718,	40.6984,	3994.05
1.11816,	0.00254384,	802.816,	40.7052,	3994.04
1.11836,	0.00254427,	802.914,	40.712,	3994.04
1.11856,	0.00254469,	803.012,	40.7188,	3994.04
1.11876,	0.00254512,	803.11,	40.7256,	3994.04
1.11896,	0.00254554,	803.208,	40.7324,	3994.04
1.11916,	0.00254597,	803.306,	40.7392,	3994.03
1.11936,	0.00254639,	803.404,	40.746,	3994.03
1.11956,	0.00254681,	803.501,	40.7528,	3994.03
1.11976,	0.00254724,	803.599,	40.7596,	3994.03
1.11996,	0.00254766,	803.697,	40.7664,	3994.03
1.12016,	0.00254809,	803.795,	40.7732,	3994.02
1.12036,	0.00254851,	803.893,	40.78,	3994.02
1.12056,	0.00254894,	803.99,	40.7868,	3994.02
1.12076,	0.00254936,	804.088,	40.7936,	3994.02
1.12096,	0.00254979,	804.186,	40.8003,	3994.01
1.12116,	0.00255021,	804.283,	40.8071,	3994.01
1.12136,	0.00255064,	804.381,	40.8139,	3994.01
1.12156,	0.00255106,	804.479,	40.8207,	3994.01
1.12176,	0.00255149,	804.576,	40.8275,	3994.01
1.12196,	0.00255191,	804.674,	40.8343,	3994
1.12216,	0.00255233,	804.771,	40.8411,	3994
1.12236,	0.00255276,	804.869,	40.8479,	3994
1.12256,	0.00255318,	804.967,	40.8547,	3994
1.12276,	0.00255361,	805.064,	40.8615,	3994
1.12296,	0.00255403,	805.162,	40.8683,	3993.99
1.12316,	0.00255446,	805.259,	40.8751,	3993.99
1.12336,	0.00255488,	805.357,	40.8819,	3993.99
1.12356,	0.0025553,	805.454,	40.8887,	3993.99
1.12376,	0.00255573,	805.552,	40.8954,	3993.98
1.12396,	0.00255615,	805.649,	40.9022,	3993.98
1.12416,	0.00255658,	805.747,	40.909,	3993.98
1.12436,	0.002557,	805.844,	40.9158,	3993.98
1.12456,	0.00255743,	805.941,	40.9226,	3993.98
1.12476,	0.00255785,	806.039,	40.9294,	3993.97
1.12496,	0.00255827,	806.136,	40.9362,	3993.97
1.12516,	0.0025587,	806.233,	40.943,	3993.97
1.12536,	0.00255912,	806.331,	40.9498,	3993.97
1.12556,	0.00255955,	806.428,	40.9566,	3993.97
1.12576,	0.00255997,	806.525,	40.9633,	3993.96
1.12596,	0.0025604,	806.623,	40.9701,	3993.96
1.12616,	0.00256082,	806.72,	40.9769,	3993.96
1.12636,	0.00256124,	806.817,	40.9837,	3993.96
1.12656,	0.00256167,	806.914,	40.9905,	3993.95
1.12676,	0.00256209,	807.012,	40.9973,	3993.95
1.12696,	0.00256252,	807.109,	41.0041,	3993.95
1.12716,	0.00256294,	807.206,	41.0108,	3993.95
1.12736,	0.00256336,	807.303,	41.0176,	3993.95
1.12756,	0.00256379,	807.4,	41.0244,	3993.94
1.12776,	0.00256421,	807.497,	41.0312,	3993.94
1.12796,	0.00256464,	807.594,	41.038,	3993.94
1.12816,	0.00256506,	807.692,	41.0448,	3993.94
1.12836,	0.00256548,	807.789,	41.0516,	3993.93
1.12856,	0.00256591,	807.886,	41.0583,	3993.93
1.12876,	0.00256633,	807.983,	41.0651,	3993.93
1.12896,	0.00256676,	808.08,	41.0719,	3993.93
1.12916,	0.00256718,	808.177,	41.0787,	3993.93
1.12936,	0.0025676,	808.274,	41.0855,	3993.92
1.12956,	0.00256803,	808.371,	41.0923,	3993.92
1.12976,	0.00256845,	808.468,	41.099,	3993.92
1.12996,	0.00256887,	808.565,	41.1058,	3993.92
1.13016,	0.0025693,	808.661,	41.1126,	3993.92
1.13036,	0.00256972,	808.758,	41.1194,	3993.91
1.13056,	0.00257015,	808.855,	41.1262,	3993.91
1.13076,	0.00257057,	808.952,	41.1329,	3993.91
1.13096,	0.00257099,	809.049,	41.1397,	3993.91
1.13116,	0.00257142,	809.146,	41.1465,	3993.9
1.13136,	0.00257184,	809.243,	41.1533,	3993.9
1.13156,	0.00257226,	809.339,	41.1601,	3993.9
1.13176,	0.00257269,	809.436,	41.1668,	3993.9
1.13196,	0.00257311,	809.533,	41.1736,	3993.9
1.13216,	0.00257353,	809.63,	41.1804,	3993.89
1.13236,	0.00257396,	809.727,	41.1872,	3993.89
1.13256,	0.00257438,	809.823,	41.1939,	3993.89
1.13276,	0.0025748,	809.92,	41.2007,	3993.89
1.13296,	0.00257523,	810.017,	41.2075,	3993.89
1.13316,	0.00257565,	810.113,	41.2143,	3993.88
1.13336,	0.00257608,	810.21,	41.2211,	3993.88
1.13356,	0.0025765,	810.306,	41.2278,	3993.88
1.13376,	0.00257692,	810.403,	41.2346,	3993.88
1.13396,	0.00257735,	810.5,	41.2414,	3993.87
1.13416,	0.00257777,	810.596,	41.2482,	3993.87
1.13436,	0.00257819,	810.693,	41.2549,	3993.87
1.13456,	0.00257862,	810.789,	41.2617,	3993.87
1.13476,	0.00257904,	810.886,	41.2685,	3993.87
1.13496,	0.00257946,	810.982,	41.2753,	3993.86
1.13516,	0.00257988,	811.079,	41.282,	3993.86
1.13536,	0.00258031,	811.175,	41.2888,	3993.86
1.13556,	0.00258073,	811.272,	41.2956,	3993.86
1.13576,	0.00258115,	811.368,	41.3024,	3993.85
1.13596,	0.00258158,	811.465,	41.3091,	3993.85
1.13616,	0.002582,	811.561,	41.3159,	3993.85
1.13636,	0.00258242,	811.658,	41.3227,	3993.85
1.13656,	0.00258285,	811.754,	41.3295,	3993.85
1.13676,	0.00258327,	811.85,	41.3362,	3993.84
1.13696,	0.00258369,	811.947,	41.343,	3993.84
1.13716,	0.00258412,	812.043,	41.3498,	3993.84
1.13736,	0.00258454,	812.139,	41.3565,	3993.84
1.13756,	0.00258496,	812.236,	41.3633,	3993.84
1.13776,	0.00258539,	812.332,	41.3701,	3993.83
1.13796,	0.00258581,	812.428,	41.3768,	3993.83
1.13816,	0.00258623,	812.524,	41.3836,	3993.83
1.13836,	0.00258666,	812.621,	41.3904,	3993.83
1.13856,	0.00258708,	812.717,	41.3972,	3993.82
1.13876,	0.0025875,	812.813,	41.4039,	3993.82
1.13896,	0.00258792,	812.909,	41.4107,	3993.82
1.13916,	0.00258835,	813.005,	41.4175,	3993.82
1.13936,	0.00258877,	813.102,	41.4242,	3993.82
1.13956,	0.00258919,	813.198,	41.431,	3993.81
1.13976,	0.00258962,	813.294,	41.4378,	3993.81
1.13996,	0.00259004,	813.391,	41.4446,	3993.81
1.14016,	0.00259047,	813.488,	41.4514,	3993.81
1.14036,	0.00259089,	813.585,	41.4582,	3993.8
1.14056,	0.00259132,	813.682,	41.465,	3993.8
1.14076,	0.00259175,	813.779,	41.4719,	3993.8
1.14096,	0.00259217,	813.876,	41.4787,	3993.8
1.14116,	0.0025926,	813.973,	41.4855,	3993.8
1.14136,	0.00259302,	814.07,	41.4923,	3993.79
1.14156,	0.00259345,	814.167,	41.4991,	3993.79
1.14176,	0.00259388,	814.264,	41.5059,	3993.79
1.14196,	0.0025943,	814.361,	41.5127,	3993.79
1.14216,	0.00259473,	814.458,	41.5196,	3993.78
1.14236,	0.00259515,	814.554,	41.5264,	3993.78
1.14256,	0.00259558,	814.651,	41.5332,	3993.78
1.14276,	0.002596,	814.748,	41.54,	3993.78
1.14296,	0.00259643,	814.845,	41.5468,	3993.78
1.14316,	0.00259685,	814.942,	41.5536,	3993.77
1.14337,	0.00259728,	815.039,	41.5604,	3993.77
1.14357,	0.00259771,	815.135,	41.5672,	3993.77
1.14377,	0.00259813,	815.232,	41.5741,	3993.77
1.14397,	0.00259856,	815.329,	41.5809,	3993.76
1.14417,	0.00259898,	815.426,	41.5877,	3993.76
1.14437,	0.00259941,	815.522,	41.5945,	3993.76
1.14457,	0.00259983,	815.619,	41.6013,	3993.76
1.14477,	0.00260026,	815.716,	41.6081,	3993.76
1.14497,	0.00260069,	815.812,	41.6149,	3993.75
1.14517,	0.00260111,	815.909,	41.6217,	3993.75
1.14537,	0.00260154,	816.005,	41.6285,	3993.75
1.14557,	0.00260196,	816.102,	41.6354,	3993.75
1.14577,	0.00260239,	816.199,	41.6422,	3993.74
1.14597,	0.00260281,	816.295,	41.649,	3993.74
1.14617,	0.00260324,	816.392,	41.6558,	3993.74
1.14637,	0.00260366,	816.488,	41.6626,	3993.74
1.14657,	0.00260409,	816.585,	41.6694,	3993.74
1.14677,	0.00260451,	816.681,	41.6762,	3993.73
1.14697,	0.00260494,	816.778,	41.683,	3993.73
1.14717,	0.00260537,	816.874,	41.6898,	3993.73
1.14737,	0.00260579,	816.971,	41.6966,	3993.73
1.14757,	0.00260622,	817.067,	41.7034,	3993.72
1.14777,	0.00260664,	817.164,	41.7102,	3993.72
1.14797,	0.00260707,	817.26,	41.717,	3993.72
1.14817,	0.00260749,	817.356,	41.7238,	3993.72
1.14837,	0.00260792,	817.453,	41.7306,	3993.72
1.14857,	0.00260834,	817.549,	41.7375,	3993.71
1.14877,	0.00260877,	817.645,	41.7443,	3993.71
1.14897,	0.00260919,	817.742,	41.7511,	3993.71
1.14917,	0.00260962,	817.838,	41.7579,	3993.71
1.14937,	0.00261004,	817.934,	41.7647,	3993.71
1.14957,	0.00261047,	818.031,	41.7715,	3993.7
1.14977,	0.00261089,	818.127,	41.7783,	3993.7
1.14997,	0.00261132,	818.223,	41.7851,	3993.7
1.15017,	0.00261174,	818.319,	41.7919,	3993.7
1.15037,	0.00261217,	818.415,	41.7987,	3993.69
1.15057,	0.00261259,	818.512,	41.8055,	3993.69
1.15077,	0.00261302,	818.608,	41.8123,	3993.69
1.15097,	0.00261344,	818.704,	41.8191,	3993.69
1.15117,	0.00261387,	818.8,	41.8259,	3993.69
1.15137,	0.00261429,	818.896,	41.8327,	3993.68
1.15157,	0.00261472,	818.992,	41.8395,	3993.68
1.15177,	0.00261514,	819.088,	41.8463,	3993.68
1.15197,	0.00261557,	819.185,	41.8531,	3993.68
1.15217,	0.00261599,	819.281,	41.8599,	3993.67
1.15237,	0.00261642,	819.376,	41.8667,	3993.67
1.15257,	0.00261684,	819.473,	41.8735,	3993.67
1.15277,	0.00261727,	819.568,	41.8803,	3993.67
1.15297,	0.00261769,	819.665,	41.8871,	3993.67
1.15317,	0.00261812,	819.76,	41.8939,	3993.66
1.15337,	0.00261854,	819.857,	41.9007,	3993.66
1.15357,	0.00261897,	819.952,	41.9075,	3993.66
1.15377,	0.00261939,	820.048,	41.9143,	3993.66
1.15397,	0.00261982,	820.144,	41.9211,	3993.66
1.15417,	0.00262024,	820.24,	41.9279,	3993.65
1.15437,	0.00262066,	820.336,	41.9347,	3993.65
1.15457,	0.00262109,	820.432,	41.9415,	3993.65
1.15477,	0.00262151,	820.528,	41.9483,	3993.65
1.15497,	0.00262194,	820.623,	41.9551,	3993.64
1.15517,	0.00262236,	820.719,	41.9619,	3993.64
1.15537,	0.00262279,	820.815,	41.9687,	3993.64
1.15557,	0.00262321,	820.911,	41.9755,	3993.64
1.15577,	0.00262364,	821.007,	41.9823,	3993.63
1.15597,	0.00262406,	821.102,	41.989,	3993.63
1.15617,	0.00262449,	821.198,	41.9958,	3993.63
1.15637,	0.00262491,	821.294,	42.0026,	3993.63
1.15657,	0.00262534,	821.389,	42.0094,	3993.63
1.15677,	0.00262576,	821.485,	42.0162,	3993.62
1.15697,	0.00262618,	821.581,	42.023,	3993.62
1.15717,	0.00262661,	821.676,	42.0298,	3993.62
1.15737,	0.00262703,	821.772,	42.0366,	3993.62
1.15757,	0.00262746,	821.867,	42.0434,	3993.61
1.15777,	0.00262788,	821.963,	42.0502,	3993.61
1.15797,	0.00262831,	822.059,	42.057,	3993.61
1.15817,	0.00262873,	822.154,	42.0638,	3993.61
1.15837,	0.00262915,	822.25,	42.0706,	3993.61
1.15857,	0.00262958,	822.345,	42.0773,	3993.6
1.15877,	0.00263,	822.441,	42.0841,	3993.6
1.15897,	0.00263043,	822.536,	42.0909,	3993.6
1.15917,	0.00263085,	822.632,	42.0977,	3993.6
1.15937,	0.00263128,	822.727,	42.1045,	3993.59
1.15957,	0.0026317,	822.823,	42.1113,	3993.59
1.15977,	0.00263212,	822.918,	42.1181,	3993.59
1.15997,	0.00263255,	823.013,	42.1249,	3993.59
1.16017,	0.00263297,	823.109,	42.1317,	3993.59
1.16037,	0.0026334,	823.204,	42.1384,	3993.58
1.16057,	0.00263382,	823.299,	42.1452,	3993.58
1.16077,	0.00263425,	823.395,	42.152,	3993.58
1.16097,	0.00263467,	823.49,	42.1588,	3993.58
1.16117,	0.00263509,	823.586,	42.1656,	3993.57
1.16137,	0.00263552,	823.681,	42.1724,	3993.57
1.16157,	0.00263594,	823.776,	42.1792,	3993.57
1.16177,	0.00263637,	823.871,	42.186,	3993.57
1.16197,	0.00263679,	823.966,	42.1927,	3993.57
1.16217,	0.00263721,	824.062,	42.1995,	3993.56
1.16237,	0.00263764,	824.157,	42.2063,	3993.56
1.16257,	0.00263806,	824.252,	42.2131,	3993.56
1.16277,	0.00263849,	824.347,	42.2199,	3993.56
1.16297,	0.00263891,	824.442,	42.2267,	3993.55
1.16317,	0.00263933,	824.537,	42.2335,	3993.55
1.16337,	0.00263976,	824.633,	42.2402,	3993.55
1.16357,	0.00264018,	824.728,	42.247,	3993.55
1.16377,	0.0026406,	824.823,	42.2538,	3993.55
1.16397,	0.00264103,	824.918,	42.2606,	3993.54
1.16417,	0.00264145,	825.013,	42.2674,	3993.54
1.16437,	0.00264188,	825.108,	42.2742,	3993.54
1.16457,	0.0026423,	825.203,	42.2809,	3993.54
1.16477,	0.00264272,	825.298,	42.2877,	3993.53
1.16497,	0.00264315,	825.393,	42.2945,	3993.53
1.16517,	0.00264357,	825.488,	42.3013,	3993.53
1.16537,	0.002644,	825.583,	42.3081,	3993.53
1.16557,	0.00264442,	825.678,	42.3148,	3993.53
1.16577,	0.00264484,	825.773,	42.3216,	3993.52
1.16597,	0.00264527,	825.867,	42.3284,	3993.52
1.16617,	0.00264569,	825.962,	42.3352,	3993.52
1.16637,	0.00264611,	826.057,	42.342,	3993.52
1.16657,	0.00264654,	826.152,	42.3487,	3993.51
1.16677,	0.00264696,	826.247,	42.3555,	3993.51
1.16697,	0.00264738,	826.342,	42.3623,	3993.51
1.16717,	0.00264781,	826.436,	42.3691,	3993.51
1.16737,	0.00264823,	826.531,	42.3759,	3993.51
1.16757,	0.00264865,	826.626,	42.3826,	3993.5
1.16777,	0.00264908,	826.721,	42.3894,	3993.5
1.16797,	0.0026495,	826.815,	42.3962,	3993.5
1.16817,	0.00264993,	826.91,	42.403,	3993.5
1.16837,	0.00265035,	827.005,	42.4097,	3993.49
1.16857,	0.00265077,	827.1,	42.4165,	3993.49
1.16877,	0.0026512,	827.194,	42.4233,	3993.49
1.16897,	0.00265162,	827.289,	42.4301,	3993.49
1.16917,	0.00265204,	827.384,	42.4368,	3993.49
1.16937,	0.00265247,	827.478,	42.4436,	3993.48
1.16957,	0.00265289,	827.573,	42.4504,	3993.48
1.16977,	0.00265331,	827.667,	42.4572,	3993.48
1.16997,	0.00265374,	827.762,	42.4639,	3993.48
1.17017,	0.00265416,	827.856,	42.4707,	3993.47
1.17037,	0.00265458,	827.951,	42.4775,	3993.47
1.17057,	0.00265501,	828.046,	42.4843,	3993.47
