Time	MissNT3	MissNT4	MissNT5	MissVM3	MissVM4	MissVM5
6.62515,	2.81237,	-3.39842,	0.677645,	-21.284,	15.5567,	231.241
6.62535,	2.81197,	-3.39813,	0.677797,	-21.2813,	15.5563,	231.221
6.62555,	2.81158,	-3.39784,	0.677947,	-21.2786,	15.5559,	231.201
6.62575,	2.81119,	-3.39756,	0.678099,	-21.2759,	15.5555,	231.182
6.62595,	2.8108,	-3.39727,	0.67825,	-21.2732,	15.5551,	231.162
6.62615,	2.81041,	-3.39699,	0.678401,	-21.2706,	15.5546,	231.142
6.62635,	2.81001,	-3.3967,	0.678552,	-21.2679,	15.5542,	231.123
6.62655,	2.80962,	-3.39641,	0.678704,	-21.2652,	15.5538,	231.103
6.62675,	2.80923,	-3.39613,	0.678854,	-21.2625,	15.5534,	231.083
6.62695,	2.80884,	-3.39584,	0.679006,	-21.2598,	15.553,	231.064
6.62715,	2.80845,	-3.39555,	0.679157,	-21.2571,	15.5525,	231.044
6.62735,	2.80805,	-3.39526,	0.679307,	-21.2544,	15.5521,	231.024
6.62755,	2.80766,	-3.39498,	0.679458,	-21.2517,	15.5517,	231.004
6.62775,	2.80727,	-3.39469,	0.67961,	-21.249,	15.5513,	230.985
6.62795,	2.80688,	-3.3944,	0.67976,	-21.2464,	15.5509,	230.965
6.62815,	2.80649,	-3.39412,	0.679911,	-21.2437,	15.5504,	230.945
6.62835,	2.8061,	-3.39383,	0.680062,	-21.241,	15.55,	230.926
6.62855,	2.8057,	-3.39355,	0.680212,	-21.2383,	15.5496,	230.906
6.62875,	2.80531,	-3.39326,	0.680363,	-21.2356,	15.5492,	230.886
6.62895,	2.80492,	-3.39297,	0.680514,	-21.2329,	15.5488,	230.866
6.62915,	2.80453,	-3.39269,	0.680664,	-21.2302,	15.5483,	230.847
6.62935,	2.80414,	-3.3924,	0.680815,	-21.2276,	15.5479,	230.827
6.62955,	2.80375,	-3.39211,	0.680966,	-21.2249,	15.5475,	230.807
6.62975,	2.80336,	-3.39183,	0.681115,	-21.2222,	15.5471,	230.788
6.62995,	2.80297,	-3.39154,	0.681266,	-21.2195,	15.5467,	230.768
6.63015,	2.80257,	-3.39125,	0.681417,	-21.2168,	15.5462,	230.748
6.63035,	2.80218,	-3.39097,	0.681566,	-21.2141,	15.5458,	230.729
6.63055,	2.80179,	-3.39068,	0.681717,	-21.2115,	15.5454,	230.709
6.63075,	2.8014,	-3.39039,	0.681868,	-21.2088,	15.545,	230.689
6.63095,	2.80101,	-3.39011,	0.682017,	-21.2061,	15.5445,	230.67
6.63115,	2.80062,	-3.38982,	0.682168,	-21.2034,	15.5441,	230.65
6.63135,	2.80023,	-3.38953,	0.682318,	-21.2007,	15.5437,	230.63
6.63155,	2.79984,	-3.38925,	0.682468,	-21.198,	15.5433,	230.61
6.63175,	2.79945,	-3.38896,	0.682618,	-21.1954,	15.5429,	230.591
6.63195,	2.79906,	-3.38867,	0.682769,	-21.1927,	15.5424,	230.571
6.63214,	2.79867,	-3.38839,	0.682918,	-21.19,	15.542,	230.551
6.63234,	2.79828,	-3.3881,	0.683068,	-21.1873,	15.5416,	230.532
6.63254,	2.79789,	-3.38781,	0.683219,	-21.1846,	15.5412,	230.512
6.63274,	2.7975,	-3.38753,	0.683368,	-21.1819,	15.5407,	230.492
6.63294,	2.7971,	-3.38724,	0.683518,	-21.1793,	15.5403,	230.473
6.63314,	2.79671,	-3.38696,	0.683668,	-21.1766,	15.5399,	230.453
6.63334,	2.79632,	-3.38667,	0.683817,	-21.1739,	15.5395,	230.433
6.63354,	2.79593,	-3.38638,	0.683967,	-21.1712,	15.539,	230.414
6.63374,	2.79554,	-3.3861,	0.684118,	-21.1686,	15.5386,	230.394
6.63394,	2.79515,	-3.38581,	0.684266,	-21.1659,	15.5382,	230.374
6.63414,	2.79476,	-3.38552,	0.684416,	-21.1632,	15.5378,	230.355
6.63434,	2.79437,	-3.38524,	0.684566,	-21.1605,	15.5373,	230.335
6.63454,	2.79398,	-3.38495,	0.684715,	-21.1578,	15.5369,	230.315
6.63474,	2.79359,	-3.38466,	0.684865,	-21.1552,	15.5365,	230.296
6.63494,	2.7932,	-3.38438,	0.685015,	-21.1525,	15.5361,	230.276
6.63514,	2.79281,	-3.38409,	0.685164,	-21.1498,	15.5356,	230.256
6.63534,	2.79242,	-3.38381,	0.685313,	-21.1471,	15.5352,	230.237
6.63554,	2.79203,	-3.38352,	0.685463,	-21.1445,	15.5348,	230.217
6.63574,	2.79165,	-3.38323,	0.685612,	-21.1418,	15.5343,	230.197
6.63594,	2.79126,	-3.38295,	0.685761,	-21.1391,	15.5339,	230.178
6.63614,	2.79087,	-3.38266,	0.685911,	-21.1364,	15.5335,	230.158
6.63634,	2.79048,	-3.38237,	0.68606,	-21.1337,	15.5331,	230.138
6.63654,	2.79009,	-3.38209,	0.686209,	-21.1311,	15.5326,	230.119
6.63674,	2.7897,	-3.3818,	0.686359,	-21.1284,	15.5322,	230.099
6.63694,	2.78931,	-3.38152,	0.686507,	-21.1257,	15.5318,	230.079
6.63714,	2.78892,	-3.38123,	0.686657,	-21.123,	15.5314,	230.06
6.63734,	2.78853,	-3.38094,	0.686806,	-21.1204,	15.5309,	230.04
6.63754,	2.78814,	-3.38066,	0.686954,	-21.1177,	15.5305,	230.02
6.63774,	2.78775,	-3.38037,	0.687104,	-21.115,	15.5301,	230.001
6.63794,	2.78736,	-3.38008,	0.687253,	-21.1124,	15.5296,	229.981
6.63814,	2.78697,	-3.3798,	0.687401,	-21.1097,	15.5292,	229.961
6.63834,	2.78658,	-3.37951,	0.68755,	-21.107,	15.5288,	229.942
6.63854,	2.7862,	-3.37923,	0.687699,	-21.1043,	15.5283,	229.922
6.63874,	2.78581,	-3.37894,	0.687847,	-21.1017,	15.5279,	229.902
6.63894,	2.78542,	-3.37865,	0.687997,	-21.099,	15.5275,	229.883
6.63914,	2.78503,	-3.37837,	0.688146,	-21.0963,	15.5271,	229.863
6.63934,	2.78464,	-3.37808,	0.688293,	-21.0936,	15.5266,	229.843
6.63954,	2.78425,	-3.37779,	0.688442,	-21.091,	15.5262,	229.824
6.63974,	2.78386,	-3.37751,	0.688591,	-21.0883,	15.5258,	229.804
6.63994,	2.78347,	-3.37722,	0.688739,	-21.0856,	15.5253,	229.784
6.64014,	2.78308,	-3.37694,	0.688888,	-21.083,	15.5249,	229.765
6.64034,	2.7827,	-3.37665,	0.689037,	-21.0803,	15.5245,	229.745
6.64054,	2.78231,	-3.37636,	0.689185,	-21.0776,	15.524,	229.725
6.64074,	2.78192,	-3.37608,	0.689333,	-21.075,	15.5236,	229.706
6.64094,	2.78153,	-3.37579,	0.689482,	-21.0723,	15.5232,	229.686
6.64114,	2.78114,	-3.37551,	0.68963,	-21.0696,	15.5227,	229.666
6.64134,	2.78075,	-3.37522,	0.689778,	-21.0669,	15.5223,	229.647
6.64154,	2.78037,	-3.37493,	0.689927,	-21.0643,	15.5219,	229.627
6.64174,	2.77998,	-3.37465,	0.690074,	-21.0616,	15.5214,	229.607
6.64193,	2.77959,	-3.37436,	0.690223,	-21.0589,	15.521,	229.588
6.64213,	2.7792,	-3.37408,	0.690372,	-21.0563,	15.5206,	229.568
6.64233,	2.77881,	-3.37379,	0.690519,	-21.0536,	15.5201,	229.548
6.64253,	2.77843,	-3.3735,	0.690667,	-21.0509,	15.5197,	229.529
6.64273,	2.77804,	-3.37322,	0.690816,	-21.0483,	15.5193,	229.509
6.64293,	2.77765,	-3.37293,	0.690963,	-21.0456,	15.5188,	229.49
6.64313,	2.77726,	-3.37265,	0.691111,	-21.0429,	15.5184,	229.47
6.64333,	2.77687,	-3.37236,	0.69126,	-21.0403,	15.518,	229.45
6.64353,	2.77649,	-3.37207,	0.691407,	-21.0376,	15.5175,	229.431
6.64373,	2.7761,	-3.37179,	0.691555,	-21.0349,	15.5171,	229.411
6.64393,	2.77571,	-3.3715,	0.691703,	-21.0323,	15.5167,	229.391
6.64413,	2.77532,	-3.37122,	0.69185,	-21.0296,	15.5162,	229.372
6.64433,	2.77494,	-3.37093,	0.691998,	-21.027,	15.5158,	229.352
6.64453,	2.77455,	-3.37064,	0.692146,	-21.0243,	15.5154,	229.332
6.64473,	2.77416,	-3.37036,	0.692293,	-21.0216,	15.5149,	229.313
6.64493,	2.77377,	-3.37007,	0.692441,	-21.019,	15.5145,	229.293
6.64513,	2.77339,	-3.36979,	0.692589,	-21.0163,	15.514,	229.274
6.64533,	2.773,	-3.3695,	0.692736,	-21.0136,	15.5136,	229.254
6.64553,	2.77261,	-3.36921,	0.692884,	-21.011,	15.5132,	229.234
6.64573,	2.77222,	-3.36893,	0.693032,	-21.0083,	15.5127,	229.215
6.64593,	2.77184,	-3.36864,	0.693178,	-21.0056,	15.5123,	229.195
6.64613,	2.77145,	-3.36836,	0.693326,	-21.003,	15.5119,	229.175
6.64633,	2.77106,	-3.36807,	0.693474,	-21.0003,	15.5114,	229.156
6.64653,	2.77068,	-3.36778,	0.69362,	-20.9977,	15.511,	229.136
6.64673,	2.77029,	-3.3675,	0.693768,	-20.995,	15.5105,	229.117
6.64693,	2.7699,	-3.36721,	0.693916,	-20.9923,	15.5101,	229.097
6.64713,	2.76952,	-3.36693,	0.694062,	-20.9897,	15.5097,	229.077
6.64733,	2.76913,	-3.36664,	0.69421,	-20.987,	15.5092,	229.058
6.64753,	2.76874,	-3.36635,	0.694357,	-20.9844,	15.5088,	229.038
6.64773,	2.76835,	-3.36607,	0.694503,	-20.9817,	15.5084,	229.018
6.64793,	2.76797,	-3.36578,	0.694651,	-20.979,	15.5079,	228.999
6.64813,	2.76758,	-3.3655,	0.694798,	-20.9764,	15.5075,	228.979
6.64833,	2.76719,	-3.36521,	0.694944,	-20.9737,	15.507,	228.96
6.64853,	2.76681,	-3.36493,	0.695092,	-20.9711,	15.5066,	228.94
6.64873,	2.76642,	-3.36464,	0.695239,	-20.9684,	15.5062,	228.92
6.64893,	2.76604,	-3.36435,	0.695385,	-20.9657,	15.5057,	228.901
6.64913,	2.76565,	-3.36407,	0.695532,	-20.9631,	15.5053,	228.881
6.64933,	2.76526,	-3.36378,	0.695679,	-20.9604,	15.5048,	228.861
6.64953,	2.76488,	-3.3635,	0.695825,	-20.9578,	15.5044,	228.842
6.64973,	2.76449,	-3.36321,	0.695973,	-20.9551,	15.504,	228.822
6.64993,	2.7641,	-3.36293,	0.69612,	-20.9525,	15.5035,	228.803
6.65013,	2.76372,	-3.36264,	0.696265,	-20.9498,	15.5031,	228.783
6.65033,	2.76333,	-3.36235,	0.696412,	-20.9472,	15.5026,	228.763
6.65053,	2.76295,	-3.36207,	0.696559,	-20.9445,	15.5022,	228.744
6.65073,	2.76256,	-3.36178,	0.696705,	-20.9418,	15.5017,	228.724
6.65093,	2.76217,	-3.3615,	0.696852,	-20.9392,	15.5013,	228.705
6.65113,	2.76179,	-3.36121,	0.696999,	-20.9365,	15.5009,	228.685
6.65133,	2.7614,	-3.36093,	0.697144,	-20.9339,	15.5004,	228.665
6.65153,	2.76102,	-3.36064,	0.697291,	-20.9312,	15.5,	228.646
6.65172,	2.76063,	-3.36035,	0.697438,	-20.9286,	15.4995,	228.626
6.65192,	2.76024,	-3.36007,	0.697583,	-20.9259,	15.4991,	228.606
6.65212,	2.75986,	-3.35978,	0.69773,	-20.9233,	15.4986,	228.587
6.65232,	2.75947,	-3.3595,	0.697877,	-20.9206,	15.4982,	228.567
6.65252,	2.75909,	-3.35921,	0.698022,	-20.918,	15.4978,	228.548
6.65272,	2.7587,	-3.35893,	0.698169,	-20.9153,	15.4973,	228.528
6.65292,	2.75832,	-3.35864,	0.698315,	-20.9126,	15.4969,	228.508
6.65312,	2.75793,	-3.35836,	0.69846,	-20.91,	15.4964,	228.489
6.65332,	2.75755,	-3.35807,	0.698607,	-20.9073,	15.496,	228.469
6.65352,	2.75716,	-3.35778,	0.698753,	-20.9047,	15.4955,	228.45
6.65372,	2.75678,	-3.3575,	0.698898,	-20.902,	15.4951,	228.43
6.65392,	2.75639,	-3.35721,	0.699045,	-20.8994,	15.4947,	228.41
6.65412,	2.75601,	-3.35693,	0.699191,	-20.8967,	15.4942,	228.391
6.65432,	2.75562,	-3.35664,	0.699336,	-20.8941,	15.4938,	228.371
6.65452,	2.75524,	-3.35636,	0.699482,	-20.8914,	15.4933,	228.352
6.65472,	2.75485,	-3.35607,	0.699628,	-20.8888,	15.4929,	228.332
6.65492,	2.75447,	-3.35579,	0.699773,	-20.8861,	15.4924,	228.312
6.65512,	2.75408,	-3.3555,	0.699919,	-20.8835,	15.492,	228.293
6.65532,	2.7537,	-3.35521,	0.700066,	-20.8808,	15.4915,	228.273
6.65552,	2.75331,	-3.35493,	0.70021,	-20.8782,	15.4911,	228.254
6.65572,	2.75293,	-3.35464,	0.700356,	-20.8755,	15.4906,	228.234
6.65592,	2.75254,	-3.35436,	0.700502,	-20.8729,	15.4902,	228.215
6.65612,	2.75216,	-3.35407,	0.700647,	-20.8702,	15.4897,	228.195
6.65632,	2.75177,	-3.35379,	0.700793,	-20.8676,	15.4893,	228.175
6.65652,	2.75139,	-3.3535,	0.700939,	-20.865,	15.4889,	228.156
6.65672,	2.751,	-3.35322,	0.701083,	-20.8623,	15.4884,	228.136
6.65692,	2.75062,	-3.35293,	0.701229,	-20.8597,	15.488,	228.117
6.65712,	2.75023,	-3.35264,	0.701375,	-20.857,	15.4875,	228.097
6.65732,	2.74985,	-3.35236,	0.701519,	-20.8544,	15.4871,	228.077
6.65752,	2.74947,	-3.35207,	0.701665,	-20.8517,	15.4866,	228.058
6.65772,	2.74908,	-3.35179,	0.701811,	-20.8491,	15.4862,	228.038
6.65792,	2.7487,	-3.3515,	0.701955,	-20.8464,	15.4857,	228.019
6.65812,	2.74831,	-3.35122,	0.702101,	-20.8438,	15.4853,	227.999
6.65832,	2.74793,	-3.35093,	0.702246,	-20.8411,	15.4848,	227.98
6.65852,	2.74754,	-3.35065,	0.70239,	-20.8385,	15.4844,	227.96
6.65872,	2.74716,	-3.35036,	0.702536,	-20.8359,	15.4839,	227.94
6.65892,	2.74678,	-3.35008,	0.702681,	-20.8332,	15.4835,	227.921
6.65912,	2.74639,	-3.34979,	0.702825,	-20.8306,	15.483,	227.901
6.65932,	2.74601,	-3.34951,	0.702971,	-20.8279,	15.4826,	227.882
6.65952,	2.74562,	-3.34922,	0.703116,	-20.8253,	15.4821,	227.862
6.65972,	2.74524,	-3.34893,	0.70326,	-20.8226,	15.4817,	227.842
6.65992,	2.74486,	-3.34865,	0.703405,	-20.82,	15.4812,	227.823
6.66012,	2.74447,	-3.34836,	0.70355,	-20.8174,	15.4808,	227.803
6.66032,	2.74409,	-3.34808,	0.703694,	-20.8147,	15.4803,	227.784
6.66052,	2.74371,	-3.34779,	0.703839,	-20.8121,	15.4799,	227.764
6.66072,	2.74332,	-3.34751,	0.703984,	-20.8094,	15.4794,	227.745
6.66092,	2.74294,	-3.34722,	0.704128,	-20.8068,	15.479,	227.725
6.66112,	2.74256,	-3.34694,	0.704273,	-20.8041,	15.4785,	227.705
6.66131,	2.74217,	-3.34665,	0.704418,	-20.8015,	15.4781,	227.686
6.66151,	2.74179,	-3.34637,	0.704562,	-20.7989,	15.4776,	227.666
6.66171,	2.74141,	-3.34608,	0.704707,	-20.7962,	15.4772,	227.647
6.66191,	2.74102,	-3.3458,	0.704852,	-20.7936,	15.4767,	227.627
6.66211,	2.74064,	-3.34551,	0.704995,	-20.7909,	15.4763,	227.608
6.66231,	2.74026,	-3.34523,	0.70514,	-20.7883,	15.4758,	227.588
6.66251,	2.73987,	-3.34494,	0.705285,	-20.7857,	15.4753,	227.569
6.66271,	2.73949,	-3.34466,	0.705428,	-20.783,	15.4749,	227.549
6.66291,	2.73911,	-3.34437,	0.705573,	-20.7804,	15.4744,	227.529
6.66311,	2.73872,	-3.34408,	0.705717,	-20.7777,	15.474,	227.51
6.66331,	2.73834,	-3.3438,	0.705861,	-20.7751,	15.4735,	227.49
6.66351,	2.73796,	-3.34351,	0.706005,	-20.7725,	15.4731,	227.471
6.66371,	2.73758,	-3.34323,	0.70615,	-20.7698,	15.4726,	227.451
6.66391,	2.73719,	-3.34294,	0.706293,	-20.7672,	15.4722,	227.432
6.66411,	2.73681,	-3.34266,	0.706437,	-20.7646,	15.4717,	227.412
6.66431,	2.73643,	-3.34237,	0.706582,	-20.7619,	15.4713,	227.393
6.66451,	2.73604,	-3.34209,	0.706725,	-20.7593,	15.4708,	227.373
6.66471,	2.73566,	-3.3418,	0.706869,	-20.7567,	15.4704,	227.353
6.66491,	2.73528,	-3.34152,	0.707014,	-20.754,	15.4699,	227.334
6.66511,	2.7349,	-3.34123,	0.707157,	-20.7514,	15.4694,	227.314
6.66531,	2.73451,	-3.34095,	0.707301,	-20.7487,	15.469,	227.295
6.66551,	2.73413,	-3.34066,	0.707445,	-20.7461,	15.4685,	227.275
6.66571,	2.73375,	-3.34038,	0.707588,	-20.7435,	15.4681,	227.256
6.66591,	2.73337,	-3.34009,	0.707732,	-20.7408,	15.4676,	227.236
6.66611,	2.73299,	-3.33981,	0.707876,	-20.7382,	15.4672,	227.217
6.66631,	2.7326,	-3.33952,	0.708019,	-20.7356,	15.4667,	227.197
6.66651,	2.73222,	-3.33924,	0.708163,	-20.7329,	15.4662,	227.177
6.66671,	2.73184,	-3.33895,	0.708307,	-20.7303,	15.4658,	227.158
6.66691,	2.73146,	-3.33867,	0.708449,	-20.7277,	15.4653,	227.138
6.66711,	2.73107,	-3.33838,	0.708593,	-20.725,	15.4649,	227.119
6.66731,	2.73069,	-3.3381,	0.708737,	-20.7224,	15.4644,	227.099
6.66751,	2.73031,	-3.33781,	0.70888,	-20.7198,	15.464,	227.08
6.66771,	2.72993,	-3.33753,	0.709024,	-20.7171,	15.4635,	227.06
6.66791,	2.72955,	-3.33724,	0.709167,	-20.7145,	15.463,	227.041
6.66811,	2.72917,	-3.33696,	0.70931,	-20.7119,	15.4626,	227.021
6.66831,	2.72878,	-3.33667,	0.709453,	-20.7093,	15.4621,	227.002
6.66851,	2.7284,	-3.33639,	0.709597,	-20.7066,	15.4617,	226.982
6.66871,	2.72802,	-3.3361,	0.709739,	-20.704,	15.4612,	226.963
6.66891,	2.72764,	-3.33582,	0.709883,	-20.7014,	15.4608,	226.943
6.66911,	2.72726,	-3.33553,	0.710026,	-20.6987,	15.4603,	226.923
6.66931,	2.72688,	-3.33525,	0.710169,	-20.6961,	15.4598,	226.904
6.66951,	2.72649,	-3.33496,	0.710312,	-20.6935,	15.4594,	226.884
6.66971,	2.72611,	-3.33468,	0.710456,	-20.6908,	15.4589,	226.865
6.66991,	2.72573,	-3.33439,	0.710598,	-20.6882,	15.4585,	226.845
6.67011,	2.72535,	-3.33411,	0.710741,	-20.6856,	15.458,	226.826
6.67031,	2.72497,	-3.33382,	0.710884,	-20.683,	15.4575,	226.806
6.67051,	2.72459,	-3.33354,	0.711026,	-20.6803,	15.4571,	226.787
6.67071,	2.72421,	-3.33325,	0.711169,	-20.6777,	15.4566,	226.767
6.67091,	2.72383,	-3.33297,	0.711313,	-20.6751,	15.4562,	226.748
6.6711,	2.72344,	-3.33268,	0.711455,	-20.6724,	15.4557,	226.728
6.6713,	2.72306,	-3.3324,	0.711598,	-20.6698,	15.4552,	226.709
6.6715,	2.72268,	-3.33211,	0.711741,	-20.6672,	15.4548,	226.689
6.6717,	2.7223,	-3.33183,	0.711882,	-20.6646,	15.4543,	226.67
6.6719,	2.72192,	-3.33154,	0.712026,	-20.6619,	15.4538,	226.65
6.6721,	2.72154,	-3.33126,	0.712168,	-20.6593,	15.4534,	226.631
6.6723,	2.72116,	-3.33098,	0.71231,	-20.6567,	15.4529,	226.611
6.6725,	2.72078,	-3.33069,	0.712453,	-20.6541,	15.4525,	226.591
6.6727,	2.7204,	-3.33041,	0.712596,	-20.6514,	15.452,	226.572
6.6729,	2.72002,	-3.33012,	0.712737,	-20.6488,	15.4515,	226.552
6.6731,	2.71964,	-3.32984,	0.71288,	-20.6462,	15.4511,	226.533
6.6733,	2.71926,	-3.32955,	0.713023,	-20.6436,	15.4506,	226.513
6.6735,	2.71888,	-3.32927,	0.713164,	-20.6409,	15.4501,	226.494
6.6737,	2.7185,	-3.32898,	0.713307,	-20.6383,	15.4497,	226.474
6.6739,	2.71812,	-3.3287,	0.71345,	-20.6357,	15.4492,	226.455
6.6741,	2.71774,	-3.32841,	0.713591,	-20.6331,	15.4488,	226.435
6.6743,	2.71736,	-3.32813,	0.713734,	-20.6305,	15.4483,	226.416
6.6745,	2.71697,	-3.32784,	0.713876,	-20.6278,	15.4478,	226.396
6.6747,	2.71659,	-3.32756,	0.714017,	-20.6252,	15.4474,	226.377
6.6749,	2.71621,	-3.32727,	0.71416,	-20.6226,	15.4469,	226.357
6.6751,	2.71583,	-3.32699,	0.714302,	-20.62,	15.4464,	226.338
6.6753,	2.71545,	-3.3267,	0.714443,	-20.6173,	15.446,	226.318
6.6755,	2.71507,	-3.32642,	0.714586,	-20.6147,	15.4455,	226.299
6.6757,	2.71469,	-3.32613,	0.714728,	-20.6121,	15.445,	226.279
6.6759,	2.71432,	-3.32585,	0.714869,	-20.6095,	15.4446,	226.26
6.6761,	2.71394,	-3.32557,	0.715011,	-20.6069,	15.4441,	226.24
6.6763,	2.71356,	-3.32528,	0.715153,	-20.6042,	15.4436,	226.221
6.6765,	2.71318,	-3.325,	0.715294,	-20.6016,	15.4432,	226.201
6.6767,	2.7128,	-3.32471,	0.715436,	-20.599,	15.4427,	226.182
6.6769,	2.71242,	-3.32443,	0.715578,	-20.5964,	15.4422,	226.162
6.6771,	2.71204,	-3.32414,	0.715719,	-20.5938,	15.4418,	226.143
6.6773,	2.71166,	-3.32386,	0.715861,	-20.5911,	15.4413,	226.123
6.6775,	2.71128,	-3.32357,	0.716003,	-20.5885,	15.4408,	226.104
6.6777,	2.7109,	-3.32329,	0.716144,	-20.5859,	15.4404,	226.084
6.6779,	2.71052,	-3.323,	0.716286,	-20.5833,	15.4399,	226.065
6.6781,	2.71014,	-3.32272,	0.716428,	-20.5807,	15.4394,	226.045
6.6783,	2.70976,	-3.32244,	0.716568,	-20.5781,	15.439,	226.026
6.6785,	2.70938,	-3.32215,	0.71671,	-20.5754,	15.4385,	226.006
6.6787,	2.709,	-3.32187,	0.716852,	-20.5728,	15.438,	225.987
6.6789,	2.70862,	-3.32158,	0.716992,	-20.5702,	15.4376,	225.967
6.6791,	2.70824,	-3.3213,	0.717134,	-20.5676,	15.4371,	225.948
6.6793,	2.70786,	-3.32101,	0.717275,	-20.565,	15.4366,	225.928
6.6795,	2.70749,	-3.32073,	0.717416,	-20.5624,	15.4362,	225.909
6.6797,	2.70711,	-3.32044,	0.717557,	-20.5597,	15.4357,	225.889
6.6799,	2.70673,	-3.32016,	0.717699,	-20.5571,	15.4352,	225.87
6.6801,	2.70635,	-3.31987,	0.717839,	-20.5545,	15.4348,	225.85
6.6803,	2.70597,	-3.31959,	0.71798,	-20.5519,	15.4343,	225.831
6.6805,	2.70559,	-3.31931,	0.718122,	-20.5493,	15.4338,	225.811
6.6807,	2.70521,	-3.31902,	0.718262,	-20.5467,	15.4334,	225.792
6.68089,	2.70483,	-3.31874,	0.718403,	-20.5441,	15.4329,	225.772
6.68109,	2.70446,	-3.31845,	0.718545,	-20.5415,	15.4324,	225.753
6.68129,	2.70408,	-3.31817,	0.718685,	-20.5388,	15.4319,	225.733
6.68149,	2.7037,	-3.31788,	0.718826,	-20.5362,	15.4315,	225.714
6.68169,	2.70332,	-3.3176,	0.718967,	-20.5336,	15.431,	225.694
6.68189,	2.70294,	-3.31731,	0.719107,	-20.531,	15.4305,	225.675
6.68209,	2.70256,	-3.31703,	0.719248,	-20.5284,	15.4301,	225.655
6.68229,	2.70218,	-3.31675,	0.719389,	-20.5258,	15.4296,	225.636
6.68249,	2.70181,	-3.31646,	0.719529,	-20.5232,	15.4291,	225.616
6.68269,	2.70143,	-3.31618,	0.71967,	-20.5206,	15.4286,	225.597
6.68289,	2.70105,	-3.31589,	0.719811,	-20.5179,	15.4282,	225.578
6.68309,	2.70067,	-3.31561,	0.719951,	-20.5153,	15.4277,	225.558
6.68329,	2.70029,	-3.31532,	0.720091,	-20.5127,	15.4272,	225.539
6.68349,	2.69992,	-3.31504,	0.720232,	-20.5101,	15.4268,	225.519
6.68369,	2.69954,	-3.31476,	0.720372,	-20.5075,	15.4263,	225.5
6.68389,	2.69916,	-3.31447,	0.720513,	-20.5049,	15.4258,	225.48
6.68409,	2.69878,	-3.31419,	0.720653,	-20.5023,	15.4253,	225.461
6.68429,	2.6984,	-3.3139,	0.720793,	-20.4997,	15.4249,	225.441
6.68449,	2.69803,	-3.31362,	0.720934,	-20.4971,	15.4244,	225.422
6.68469,	2.69765,	-3.31333,	0.721074,	-20.4945,	15.4239,	225.402
6.68489,	2.69727,	-3.31305,	0.721214,	-20.4919,	15.4234,	225.383
6.68509,	2.69689,	-3.31277,	0.721354,	-20.4892,	15.423,	225.363
6.68529,	2.69652,	-3.31248,	0.721495,	-20.4866,	15.4225,	225.344
6.68549,	2.69614,	-3.3122,	0.721634,	-20.484,	15.422,	225.324
6.68569,	2.69576,	-3.31191,	0.721774,	-20.4814,	15.4215,	225.305
6.68589,	2.69538,	-3.31163,	0.721915,	-20.4788,	15.4211,	225.285
6.68609,	2.69501,	-3.31134,	0.722054,	-20.4762,	15.4206,	225.266
6.68629,	2.69463,	-3.31106,	0.722194,	-20.4736,	15.4201,	225.247
6.68649,	2.69425,	-3.31078,	0.722335,	-20.471,	15.4196,	225.227
6.68669,	2.69387,	-3.31049,	0.722474,	-20.4684,	15.4192,	225.208
6.68689,	2.6935,	-3.31021,	0.722614,	-20.4658,	15.4187,	225.188
6.68709,	2.69312,	-3.30992,	0.722754,	-20.4632,	15.4182,	225.169
6.68729,	2.69274,	-3.30964,	0.722893,	-20.4606,	15.4177,	225.149
6.68749,	2.69237,	-3.30936,	0.723033,	-20.458,	15.4173,	225.13
6.68769,	2.69199,	-3.30907,	0.723173,	-20.4554,	15.4168,	225.11
6.68789,	2.69161,	-3.30879,	0.723312,	-20.4528,	15.4163,	225.091
6.68809,	2.69123,	-3.3085,	0.723452,	-20.4502,	15.4158,	225.071
6.68829,	2.69086,	-3.30822,	0.723592,	-20.4476,	15.4154,	225.052
6.68849,	2.69048,	-3.30793,	0.723731,	-20.445,	15.4149,	225.033
6.68869,	2.6901,	-3.30765,	0.72387,	-20.4424,	15.4144,	225.013
6.68889,	2.68973,	-3.30737,	0.72401,	-20.4398,	15.4139,	224.994
6.68909,	2.68935,	-3.30708,	0.724149,	-20.4372,	15.4135,	224.974
6.68929,	2.68897,	-3.3068,	0.724289,	-20.4345,	15.413,	224.955
6.68949,	2.6886,	-3.30651,	0.724428,	-20.4319,	15.4125,	224.935
6.68969,	2.68822,	-3.30623,	0.724567,	-20.4293,	15.412,	224.916
6.68989,	2.68784,	-3.30595,	0.724707,	-20.4267,	15.4115,	224.896
6.69009,	2.68747,	-3.30566,	0.724846,	-20.4241,	15.4111,	224.877
6.69029,	2.68709,	-3.30538,	0.724985,	-20.4215,	15.4106,	224.857
6.69049,	2.68671,	-3.30509,	0.725124,	-20.4189,	15.4101,	224.838
6.69068,	2.68634,	-3.30481,	0.725264,	-20.4163,	15.4096,	224.819
6.69088,	2.68596,	-3.30453,	0.725402,	-20.4137,	15.4091,	224.799
6.69108,	2.68559,	-3.30424,	0.725541,	-20.4111,	15.4087,	224.78
6.69128,	2.68521,	-3.30396,	0.725681,	-20.4085,	15.4082,	224.76
6.69148,	2.68483,	-3.30367,	0.725819,	-20.4059,	15.4077,	224.741
6.69168,	2.68446,	-3.30339,	0.725958,	-20.4033,	15.4072,	224.721
